CellSize,CellShape,NucleusDensity,ChromatinTexture,CytoplasmSize,CellAdhesion,MitosisRate,NuclearMembrane,GrowthFactor,OxygenSaturation,Vascularization,InflammationMarkers,Diagnosis,CellType_Epthlial,CellType_Mesnchymal,GeneticMutation_Presnt
-1.933707932456019,0.07096842142981077,0.7170707151270773,1.4069627186390732,-0.7421012186214873,0.10971864412127892,1.2685617815893826,0.7649500616610543,-0.16900351762395144,-1.4689770400896376,2.0741612109819343,0.18193980768167814,0.0,1,0,0
0.998343882475435,-0.9232712567695225,-1.5758615499096924,-0.8418894486249103,0.6627680986791197,0.25996787243516334,-1.2593375976964862,-0.7312384578763621,0.9449036896170679,-0.005697562074623212,0.8542301023946807,-0.1998089242028064,1.0,1,0,1
0.3198742174349836,-0.6574996448310829,-0.08179384978958532,-0.6297590895669655,1.0052247632337157,-0.11295053309466495,-0.9688114318657515,-0.47052452356583446,0.28177598202565557,-0.1658063095432079,0.12786381066450075,-0.0006727541948065412,1.0,0,0,0
1.092287320386093,0.026548707755621532,-0.2183058783466931,0.41867280413098207,0.6777347755172902,-1.5868856923522487,-0.23786774879449915,-1.6634127714460936,1.3121990138067856,0.6279732974841544,0.1095480552785102,-0.7494175335077646,1.0,0,1,1
-0.4109366880338435,0.024554716029709225,0.32477294792700134,-1.0541867608128768,-0.057819427565269914,0.07015212980947963,-0.2750691790878495,-0.09327181889582978,0.6062176176625881,1.6879834225417831,-2.05480545377119,0.8242685790634616,1.0,1,0,1
-1.9198763203023355,-0.16760569211207066,1.2407909810694693,0.16557386893416248,-1.2848156983094365,0.9210737440761636,1.3167679180493088,1.3063900245871727,0.5217463055915871,-0.14658837675662834,-0.1080195696692009,0.30472935366580983,0.0,1,0,0
1.2009999179917747,-3.374698152584244,-0.6862097296264379,-1.3323890685893702,0.03444977376685641,0.16190549586449324,-0.4159757010224206,-0.21792359866694236,0.36412034169667906,0.3907458542153048,0.6915321745136975,-0.5566083859571815,0.0,1,0,0
0.00056715174696467,0.00540715569239666,-0.012602349622694126,0.0033221943863947704,0.0023893064518098993,0.002466139021248961,-0.002618087639716901,0.0014512610375723059,-0.00765790370547534,0.01106633601125956,-0.0011276169328660423,-0.0006727541948065412,1.0,0,1,1
-0.025240674377317314,1.5342718251234715,-1.5596652575820416,-0.8660920731867321,0.25140073021205556,0.20248563812610512,-1.0656978617295705,-0.24207388190667292,-0.164849362424604,-1.3865270554940343,-2.1717091008361584,-0.2774274881101435,1.0,0,0,1
-1.5021408990987293,0.02965267126465288,1.614061641226704,-0.5767433702489921,-1.2662818104740525,-1.1188848943260705,0.2502374389578806,1.2500776646596545,0.14704498569798236,-0.18011147131102376,1.6405599094947225,0.5755670065333179,0.0,1,0,1
0.08067663841463484,-0.09347795560050617,-0.29733512143157653,-0.7200106995875536,1.645428074738804,-0.9180314897885113,-1.2632363416633967,-0.08160743472425529,1.159629193191573,1.2945327792497792,-0.11109019318103668,-1.0556959718922965,1.0,1,0,0
-1.2649835070771924,1.3570379114977646,0.32718389052169755,0.4517217690304802,-1.1719172415441257,0.06681041523687001,0.6839962171955488,1.5992389906683477,-0.1362807576248927,0.2199734882762763,0.2935597263227722,0.8288943610024835,0.0,1,0,1
0.03332531751053806,-1.142386436951623,-0.6947203604028852,0.47360049051629444,1.644273936338034,-0.3171217038053984,-1.2414969367563151,-1.1122762180176378,0.15743720464593242,-0.2206340467941544,0.7470017328657236,-1.3948077991008363,1.0,1,0,1
0.3687579196013662,0.00362076220010371,-2.090221258453233,-0.00818284524262426,1.8664130824021234,0.8638848084818348,-1.9630988667504206,-0.9902135294542916,1.6015550879764346,-0.23381958406992337,0.8180368788916894,-1.6046906559913259,1.0,0,1,0
-0.11475804108427444,-0.055641057079539986,-0.2448423865784462,-0.047594160695988465,2.3014954391941567,-0.0846321836996655,-1.916457157640609,0.0014512610375723059,0.4833595874585658,0.12635798764740586,-1.3925856113740513,-0.5655391877060786,1.0,1,0,0
0.12080900771745635,0.022265190023124153,0.21564739757486562,0.6768976055227599,-0.26404464764602414,0.6316189335925323,0.16663823707106168,1.0855424214129057,-2.189050115404583,1.1136272763671997,0.797637229660238,0.12325914490776829,0.0,1,0,1
-0.6261489882951815,-1.8053148158751593,0.31695198448817874,1.4741329038444093,-0.6112843507775036,1.6869021040890544,0.5544348408178029,1.6906964468726298,0.018467822718422677,0.017153722537228175,-0.09731981747587944,-0.2967052361098974,0.0,1,0,0
0.008326822201262896,0.8413009308673358,0.524916698375098,-0.6178088065918538,-0.15427122331528928,0.016313994580300722,0.49212514806413005,0.26557981399774316,-0.12917091055535573,1.572065719240282,-0.01693959223097577,0.8084802803544989,0.0,1,0,1
0.006109377837466868,-0.05890669323012119,-0.7190601393024503,1.014834363610342,1.1995078203557887,0.6195389903194123,-0.8991096220663564,-1.329953957016947,-0.26872318702402714,-0.3570079233893788,-2.136789332053044,-0.2518175672687659,0.0,0,1,0
-2.1242387423826052,1.6573932822351944,1.19750740184426,-1.4368332845400682,-1.9653239905248465,-0.39041407309151027,1.648133008592512,0.09583239566860013,-1.034879026702054,-0.27290658695428416,-0.6346913640930991,2.323644124262426,0.0,0,0,0
0.30085314575324784,-0.7863961460367966,2.4995671640294814,-0.19339015332707657,-0.5500313684035681,0.2203787557665329,2.3620292855106064,1.7647669632180267,0.070898129057567,1.6436484579127395,0.26128927792129586,0.27135308219332466,0.0,1,0,1
0.38712725426954125,-1.3321986567786277,2.7598234574193237,0.0033221943863947704,0.11111997422313613,-0.22376179722733117,0.06222640232282457,0.0014512610375723059,0.6188618354889515,0.18228096602462332,-0.0011276169328660423,-2.9524194787853943,0.0,0,1,1
0.3449510420490278,-0.13387153854828113,-0.26740631878501103,2.0898597267430645,1.5219197607071528,-1.186855206039833,-0.7987559566779808,-1.688015048972866,0.2579049955026115,-0.18939947005873028,-0.2623259698750469,-1.977975197177313,1.0,1,0,1
0.8132436713216012,-0.8497998865856848,-1.3007951828072069,0.5702636170566892,1.9556664788819704,-1.3775395887259245,-0.9959252719869935,-1.6177811933276198,2.1002402960493938,1.8346220430031517,0.10294083622689516,-1.5459856844718105,1.0,0,1,0
1.8206446641478982,0.23962689621790795,-0.10461160236341754,1.9325169557143127,1.0909743636560827,-1.3029053331876892,-0.675895986211205,-2.119453113578953,0.5943148810927424,-1.0299888051635149,-1.055047365597603,-1.775852252895138,1.0,0,1,0
-0.08279075387691774,-1.2437604928710182,-0.8153594414678129,-1.3045137248204193,1.4856462775149133,2.3422931568025547,-1.7704878381773637,-0.1709159315114276,0.9469192343781266,-0.47944042797801556,0.103885431822581,-0.5769363598401612,0.0,0,0,0
-0.8411992021557883,1.8588832903421382,0.18259141624103875,-0.11231941843439991,-1.384853431083166,-0.12517857913282418,1.6054614197522739,0.7011518281233883,-1.2956662031274504,-1.5716920292726906,0.0346597857549001,0.22081240305934635,0.0,0,0,1
-0.29522439105135423,-2.0339348677488003,2.39525912283101,-1.3505322285646415,-0.30866789195621397,0.368052889131496,2.101638967871367,1.904323313111962,0.7204662008114087,2.23860360204355,0.879196939191642,2.009014729490177,0.0,0,1,1
0.3130356445922447,-0.8196920893559655,-1.1220197246124581,0.41111254621067367,1.1206067388779861,-1.4950211436745544,-0.8132078491526701,-2.1298726492716726,1.8496685486526376,-0.1298830222662627,-1.4835932475236284,-1.5789822895478562,1.0,1,0,0
0.48659581565361376,-0.6543539843764998,0.8978480155958497,0.1753523405473731,0.8039672979243763,-0.146341634212636,0.3466815894626675,1.5404248503016986,-1.9120271168894833,2.3063942199593273,0.5382743132084483,-0.007947204328074012,0.0,0,1,1
-0.9755551339612736,-0.26431997566947657,0.026999211874887005,-0.15949633368630617,-0.9667944128984914,0.9874377273688077,0.18369123837346582,0.4043008520948933,-1.3709860731264187,-0.1068014226177795,0.2403711340138714,0.9154804066614097,0.0,1,0,0
-1.9284579502550683,0.6517884561328723,0.17695788520910982,2.887573113351444,-0.3267915817704019,1.789564136298235,0.5268068091623966,0.8680047019667932,-0.7793109371544545,0.17217859568329966,1.9964923072020455,-0.31322969372804504,0.0,0,1,0
0.9200538646123808,0.03163008230684543,-0.16158009443587706,-1.06455212769004,1.3513864172497083,-0.13175894129379193,-1.2688146676460557,-0.761159712659061,1.6686749586914815,0.10398313375272011,1.8068827667245368,-0.4688809745824978,1.0,1,0,0
0.00056715174696467,0.00540715569239666,-0.012602349622694126,0.0033221943863947704,0.0023893064518098993,0.002466139021248961,-0.002618087639716901,0.0014512610375723059,-0.00765790370547534,0.01106633601125956,-0.0011276169328660423,-0.0006727541948065412,0.0,0,1,0
-1.5684168987362788,0.00540715569239666,-0.033703166345184464,1.4703376075652508,-0.47496944844380795,0.9943131079380755,0.28632292369503193,0.5010092798440684,-1.3793556826350015,-1.2316261615862647,-1.9530522030397712,0.6816577277986727,0.0,1,0,1
0.8641783794152337,0.6891642661096886,-1.0253216300166703,1.7905715192627676,0.8224778517327764,-1.8474537713749108,-0.049668019870673964,-2.053027164154218,0.8929808009386575,1.234960173115494,-0.24389806833004796,-1.2203332130900562,1.0,0,1,1
-1.7142311101470642,0.3484521604001991,0.69762428480404,2.4193754906436324,-0.9290983863916934,-0.6438244519583572,1.5222911003971031,0.6944957626026733,-1.577610970389046,-0.03957290026171585,-0.02863341614139753,0.04347863878594181,0.0,0,1,1
0.08943046886247136,0.6668018689065303,-0.21053351654200148,-1.9769330962203935,0.13542425323996277,0.006573986353935286,-0.8352138026622892,-0.326079590993036,0.06368268003640234,0.2424665830798522,-0.028977233106960567,0.47404908308871807,1.0,1,0,1
-0.40483411465894614,-1.4933029185910698,0.873375145156596,-0.9149223179347308,-1.1183233842887235,-2.063299918576216,1.6587431797735914,0.4315210645460962,-1.4086190194879482,-0.6501886407070451,-0.5095598837610338,1.0318131160561772,0.0,0,0,1
-0.24689635405144117,-0.23356917045858103,-1.1127015072027304,0.5811433495696888,0.9092235028247783,-1.9709269958839517,-0.26653336548949846,-2.0649813964404533,0.09664627771285964,-0.0162563080659715,-0.06638774548035375,-0.344348275166896,1.0,1,0,0
1.2368500291016549,-0.3811192957142801,-0.018301677862807696,0.02981447369403729,-0.0020511947051097077,-0.5354196153707989,-0.07858077362517289,-0.8382036472486415,-0.7429532878779985,1.2573312798829626,1.5922818308970004,0.017892701918308683,1.0,0,1,1
-0.4337689268686834,2.2001728117875485,0.628826489148934,-0.16339545154461935,-0.6603954203468207,-0.4500906463393656,0.6991148694447253,0.3553718715938041,-0.18131151103151433,-0.9678375376165115,-0.85423865735312,0.4146127960632961,0.0,0,1,1
1.6780285528517798,-0.3692219035635667,-0.27073903066247756,-0.15276810736516347,-0.1888675172488583,-0.35244716519658636,-0.7547284314111636,-0.11130188726060122,0.6919912665536514,0.929088760201943,0.11869344898587988,-0.12203269539017061,1.0,0,0,0
-0.176533279917988,-0.3251883281286167,-0.012602349622694126,-0.8663940211860933,-0.6463871211870639,0.5927673667235962,-0.33059277781209295,-0.41443909487097513,0.8787158212887586,-1.819023848403038,-0.8768152007260648,0.2214931436211461,0.0,0,0,0
-0.3946213818507478,-1.673865402762053,0.7066787397609702,-0.2877920465309793,-0.8048401202370111,-2.7938716676101616,1.624175763109397,0.18593941330692842,-2.996745861463484,-0.09596324802889974,0.051967504614658454,0.7808201059368582,0.0,1,0,1
-0.3540495681127835,0.043833016088694284,1.6190418186947764,-0.23497332609025692,0.0023893064518098993,0.7721610140044762,1.4063750707507852,1.023570957588222,0.7149111785902227,0.36182573179180477,1.625836756070005,2.4091136752849587,0.0,0,1,1
-1.0692186358223295,-0.08512753172041515,0.5532943920527157,-1.5286136798093017,-1.612388525471407,-0.43635144266586234,0.8855256260367843,0.001792203912655112,-1.9366949339729689,-0.633561065345196,1.0568942572052178,0.5790980539607918,0.0,0,0,1
